Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Tadalafil,Tadalafil,1,Prasco Labs,6934457.48,781731,19642,11718,10.70566748,353.04233174,591.77824543,0,11930781.11,1460833,39450,17113,12.179848539,302.42791153,697.17648045,1,710382.62,183253,5082,2312,4.0803618061,139.78406533,307.25891869,0,108116.83,34511,1284,420,3.5454089437,84.203138629,257.42102381,0,4043.79,1602,353,105,2.5251399646,11.455495751,38.512285714,1,-0.287771875,-0.303104073
Tadalafil,Tadalafil,1,Teva USA,8866150.21,984316,21099,13371,10.796784217,420.2166079,663.08804203,0,16205066.8,2271803,54290,19198,9.7392118551,298.49082336,844.10182311,0,4537176.21,1507409.5,36074,9827,3.2054743419,125.77413677,461.70511957,1,3525579.06,1234136,29638,7350,3.6624402325,118.95468858,479.67062041,1,1904288.75,751866,18964,5892,2.6855695501,100.41598555,323.19904107,1,-0.266726723,-0.293787345
Tadalafil,Tadalafil,1,Nivagen Pharmac,,,,,,,,,,,,,,,,,,,,,,,,,4220.35,1208,41,30,3.8451888144,102.93536585,140.67833333,0,15662.89,2857,93,41,5.5955500643,168.41817204,382.02170732,0,0.4552081405,0.4552081405
Tadalafil,Tadalafil,1,Macleods Pharma,,,,,,,,,,,,,,,,,4797.87,1363,120,56,4.752940455,39.98225,85.67625,0,269659.44,22513,607,267,11.551939212,444.24948929,1009.9604494,0,1079736.56,74857,1276,396,14.143940475,846.18852665,2726.6074747,0,0.2243780214,0.7250592778
Tadalafil,Tadalafil,1,Mylan,50268629.88,913866,14926,5186,55.006565383,3367.856752,9693.1411261,0,75466771.8,1925880.797,31537,6562,39.121258462,2392.9597552,11500.574794,0,15034427.11,658837.902,11251,3530,22.637383935,1336.2747409,4259.0445071,0,566500.17,29390,568,241,18.694288838,997.35945423,2350.623112,0,276.79,248,58,18,1.1146153846,4.7722413793,15.377222222,0,-0.94037669,-0.622707974
Tadalafil,Tadalafil,1,Eci Pharmaceuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6480.36,2310,58,42,4.1447206125,111.73034483,154.29428571,1,,
Tadalafil,Tadalafil,1,Zydus Pharmaceu,,,,,,,,,3583507.42,832947,14345,5485,7.3518573147,249.80881283,653.32860893,0,1737584.55,1183075,20761,6312,1.7171793947,83.694646212,275.28272338,0,1119193.73,708040,13953,5287,3.0975040407,80.211691393,211.68786268,1,1068230.16,352111,9844,2915,3.7795249254,108.51586347,366.45974614,0,0.2201840177,-0.198912329
Tadalafil,Tadalafil,1,"Cipla USA, Inc.",,,,,,,,,4208708.9,513885,11621,4564,11.228284008,362.16409087,922.15357143,0,11630200.88,1051579.913,22732,8353,12.764830573,511.62242126,1392.3381875,0,25345932.02,1534654,30047,7294,17.585765671,843.5428502,3474.9015657,0,31083587.35,1276505,21521,4950,23.936417144,1444.3375006,6279.512596,0,0.3611245363,0.2870099917
Tadalafil,Tadalafil,1,Burel Pharmaceu,,,,,,,,,6191017.19,1186825.8,31995,9803,11.324435939,193.49952149,631.54311843,1,2408191.18,999865,29828,8931,3.2697752606,80.735925305,269.64406897,0,1630939.2,598932,20608,4854,5.8306930162,79.141071429,335.99901112,1,1735324.9,665253,23566,5749,4.3109549687,73.636803021,301.84813011,1,-0.260644497,-0.275254319
Tadalafil,Tadalafil,1,Aurobindo Pharm,,,,,,,,,11085070.03,385220,5437,1017,28.77594629,2038.8210465,10899.773874,0,7348680.23,503153,6875,1180,14.605259692,1068.8989425,6227.6951102,0,6395060.22,489809,6468,1163,13.056232572,988.72297774,5498.762012,0,5283184.39,496464,6382,1237,10.641626362,827.82582106,4270.9655538,1,-0.184938971,-0.282217613
Tadalafil,Tadalafil,1,Camber Pharmace,,,,,,,,,4873383.13,461810,11358,3633,11.240814832,429.07053443,1341.4211753,0,3875701.24,805429,17699,6241,5.7038798304,218.97854342,621.00644768,0,2444452.99,537777,13537,4808,6.3389616054,180.57568073,508.41368344,0,2763782.2,664828,17598,4981,6.6227098559,157.05092624,554.86492672,0,0.044762576,-0.161674561
Tadalafil,Tadalafil,1,Avkare,,,,,,,,,4060.42,408,14,13,13.2529806,290.03,312.34,1,87197.57,17288,370,279,4.816598185,235.66910811,312.53609319,0,6334.92,1690,33,31,3.6608667629,191.96727273,204.35225806,1,669.31,752,24,14,1.6942204861,27.887916667,47.807857143,1,-0.537207826,-0.496245674
Tadalafil,Tadalafil,1,Dr.Reddy'S Lab,,,,,,,,,5665902.91,1139329,23619,7508,5.0594363984,239.88750201,754.64876265,0,21697692.16,2258077.78,41098,11754,9.3230144379,527.95007446,1845.9836787,0,38402559.68,3345062.63,57886,12287,11.533309653,663.41705559,3125.4626581,0,37348044.27,3644958,61223,13736,10.526243773,610.03290054,2718.9898275,0,-0.08731803,0.276606626
Tadalafil,Tadalafil,1,Amneal Pharmace,,,,,,,,,178209.81,44066,1198,513,4.2954905857,148.75610184,347.38754386,0,570020.96,196867,6874,3080,3.3797984336,82.924201338,185.07174026,0,484141.65,135943,6874,2423,5.0436384707,70.430848123,199.81083368,0,302644.95,79273,4684,1549,4.8665107747,64.6125,195.38085862,0,-0.035119031,0.0424813781
Tadalafil,Tadalafil,1,Apotex Corp,,,,,,,,,1641523.15,308753.5,8121,3276,10.912636245,202.13313016,501.07544261,0,748594.32,271912,7051,3596,3.3446028922,106.16853212,208.1741713,0,26875.41,8281,272,121,4.8762355484,98.806654412,222.11082645,1,1900.15,879,39,20,3.9640855916,48.721794872,95.0075,1,-0.187060274,-0.286482798
Tadalafil,Tadalafil,1,Accord Healthca,,,,,,,,,382181.92,74878,2085,835,9.2135945478,183.30068106,457.7028982,0,739225.93,263668.727,8090,3156,3.5634841929,91.375269468,234.22874842,0,1299411.22,893402,17412,6684,3.7967249919,74.627338617,194.40622681,1,1623337.63,1663584.999,25991,8137,1.8323886919,62.457682659,199.50075335,0,-0.517376503,-0.416291297
Tadalafil,Tadalafil,1,Ajanta Pharma L,,,,,,,,,14058149.21,1688732,24660,8897,8.8419483375,570.07904339,1580.0999449,0,15424476.73,2346912,35543,10944,7.1512902869,433.96665251,1409.400286,0,10772990.83,2006253,31872,9737,6.6638142246,338.00799542,1106.3973329,0,8395154.04,2443309,43058,13837,6.2164290361,194.97315342,606.71778854,1,-0.067136504,-0.110803655
Tadalafil,Tadalafil,1,Lupin Pharmaceu,,,,,,,,,1185842.48,272988,3382,1510,4.4865261748,350.63349497,785.3261457,0,691896.74,385599,4790,1727,2.1477671623,144.44608351,400.63505501,0,853722.23,346351,4648,1565,3.3431768305,183.67517857,545.50941214,1,889706.29,305506,4831,1636,3.1689761154,184.16607121,543.83025061,0,-0.052106342,-0.109426872
Tadalafil,Tadalafil,1,Alembic Pharmac,,,,,,,,,26754.94,6304,164,116,4.4357166864,163.13987805,230.64603448,0,721834.42,119195,1598,1437,6.0003661554,451.71115144,502.32040362,0,43501.74,53572,1025,453,1.125447706,42.440721951,96.030331126,0,1030028.32,535117,12165,3869,2.0886016349,84.671460748,266.22598087,1,0.8557962523,-0.222028051
Tadalafil,Tadalafil,1,Unichem Pharmac,,,,,,,,,723874.69,299948,5771,2266,4.948562425,125.43314677,319.45043689,0,198752.44,121661,2754,1756,2.1969951606,72.168641975,113.18476082,0,292469.76,67322,1454,545,4.5115400998,201.14839065,536.64176147,0,457068.81,102231,3255,1131,4.882135384,140.42052535,404.12803714,0,0.0821438524,-0.004494673
Tafinlar,Dabrafenib Mesylate,1,Overall,73264199.69,909143,8021,1694,81.017835731,9134.048085,43249.232403,0,82258390.13,957202,8586,1748,86.138629795,9580.5252888,47058.575589,0,100077167.11,1104677,10003,1955,90.823487716,10004.715296,51190.366808,0,117905873.26,1217158,11159,2088,97.094646739,10565.98918,56468.330105,0,137437665.34,1325719,12122,2171,103.88841404,11337.870429,63306.156306,0,0.0699705652,0.0641347357
Tafinlar,Dabrafenib Mesylate,1,Novartis,73264199.69,909143,8021,1694,81.017835731,9134.048085,43249.232403,0,82258390.13,957202,8586,1748,86.138629795,9580.5252888,47058.575589,0,100077167.11,1104677,10003,1955,90.823487716,10004.715296,51190.366808,0,117905873.26,1217158,11159,2088,97.094646739,10565.98918,56468.330105,0,137437665.34,1325719,12122,2171,103.88841404,11337.870429,63306.156306,0,0.0699705652,0.0641347357
Tafluprost,Tafluprost/PF,3,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447033.19,73622,1596,1543,6.0751308342,280.09598371,289.71690862,0,,
Tafluprost,Tafluprost/PF,1,"Micro Labs USA,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11581.31,2130,40,40,5.4372347418,289.53275,289.53275,0,,
Tafluprost,Tafluprost/PF,1,Prasco Labs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332466.06,54641,1154,1105,6.0845529913,288.09883882,300.87426244,0,,
Tafluprost,Tafluprost/PF,1,Sandoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102985.82,16851,402,400,6.1115553973,256.18363184,257.46455,0,,
Tagrisso,Osimertinib Mesylate,1,Overall,387940689.67,770874,25319,4586,503.26008177,15322.117369,84592.38763,0,640651418.67,1255383,41231,6470,510.33037688,15538.100426,99018.76641,0,793479171.97,1521951,49761,7016,521.35092531,15945.804384,113095.66305,0,913265969.7,1718245,56038,7780,531.51064327,16297.262031,117386.37143,0,1081280466.1,1975328,64678,8629,547.39221513,16717.902008,125307.73741,0,0.0298800637,0.0212369813
Tagrisso,Osimertinib Mesylate,1,Astrazeneca,387940689.67,770874,25319,4586,503.26008177,15322.117369,84592.38763,0,640651418.67,1255383,41231,6470,510.33037688,15538.100426,99018.76641,0,793479171.97,1521951,49761,7016,521.35092531,15945.804384,113095.66305,0,913265969.7,1718245,56038,7780,531.51064327,16297.262031,117386.37143,0,1081280466.1,1975328,64678,8629,547.39221513,16717.902008,125307.73741,0,0.0298800637,0.0212369813
Takhzyro,Lanadelumab-Flyo,2,Overall,12343788.11,1096,281,122,11262.580392,43928.071566,101178.59107,0,109215497.64,9568,2412,298,11414.663215,45280.057065,366494.95852,0,151333291.05,12936,3295,350,11698.615573,45928.161168,432380.83157,0,174024500.42,14298,3809,394,12171.247756,45687.713421,441686.54929,0,192066439.76,15334,4189,428,12525.562556,45850.188532,448753.36393,0,0.0291108034,0.0269276185
Takhzyro,Lanadelumab-Flyo,1,Dyax Corp./Shir,12343788.11,1096,281,122,11262.580392,43928.071566,101178.59107,0,109215497.64,9568,2412,298,11414.663215,45280.057065,366494.95852,0,151333291.05,12936,3295,350,11698.615573,45928.161168,432380.83157,0,174024500.42,14298,3809,394,12171.247756,45687.713421,441686.54929,0,91749694.63,7336,2000,366,12506.774077,45874.847315,250682.22577,0,0.027567126,0.0265423011
Takhzyro,Lanadelumab-Flyo,1,Takeda Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100316745.13,7998,2189,385,12542.728823,45827.658808,260562.97436,0,,
Talicia,Omeprazole/Amoxicill/Rifabutin,1,Overall,,,,,,,,,,,,,,,,,760189.78,191512,1149,1122,3.9694106897,661.60990426,677.53099822,0,2294083.09,556588,3328,3235,4.1216898137,689.32785156,709.14469552,0,3111790.2,705695,4219,4086,4.4095398154,737.56582128,761.57371512,0,0.0698378613,0.0539830258
Talicia,Omeprazole/Amoxicill/Rifabutin,1,Redhill Biophar,,,,,,,,,,,,,,,,,760189.78,191512,1149,1122,3.9694106897,661.60990426,677.53099822,0,2294083.09,556588,3328,3235,4.1216898137,689.32785156,709.14469552,0,3111790.2,705695,4219,4086,4.4095398154,737.56582128,761.57371512,0,0.0698378613,0.0539830258
Taltz Autoinjector,Ixekizumab,1,Overall,81504997.77,15574,13069,2229,5233.4016804,6236.5137172,36565.72354,0,136886246.07,25017,21306,3426,5471.729067,6424.7745269,39955.121445,0,194690685.86,33712,29297,4276,5775.1152664,6645.4137236,45531.03037,0,272743456.7,44365,39359,5850,6147.7168196,6929.6337991,46622.813111,0,360285009.6,55419,49321,7075,6501.1099009,7304.9007441,50923.676269,0,0.0574836304,0.0557251304
Taltz Autoinjector,Ixekizumab,1,Eli Lilly & Co.,81504997.77,15574,13069,2229,5233.4016804,6236.5137172,36565.72354,0,136886246.07,25017,21306,3426,5471.729067,6424.7745269,39955.121445,0,194690685.86,33712,29297,4276,5775.1152664,6645.4137236,45531.03037,0,272743456.7,44365,39359,5850,6147.7168196,6929.6337991,46622.813111,0,360285009.6,55419,49321,7075,6501.1099009,7304.9007441,50923.676269,0,0.0574836304,0.0557251304
Taltz Autoinjector (2 Pack),Ixekizumab,1,Overall,23615872.11,4512,2175,1116,5234.0142088,10857.872234,21161.175726,0,34370317.6,6280,3011,1523,5472.9805096,11414.917835,22567.509915,0,35043713.76,6071,2906,1480,5772.3132532,12059.089387,23678.184973,0,45410828.72,7395,3628,1949,6140.7476295,12516.766461,23299.55296,0,50421497.8,7738,3825,1983,6516.0891445,13182.090928,25426.877358,0,0.0611230973,0.0563018246
Taltz Autoinjector (2 Pack),Ixekizumab,1,Eli Lilly & Co.,23615872.11,4512,2175,1116,5234.0142088,10857.872234,21161.175726,0,34370317.6,6280,3011,1523,5472.9805096,11414.917835,22567.509915,0,35043713.76,6071,2906,1480,5772.3132532,12059.089387,23678.184973,0,45410828.72,7395,3628,1949,6140.7476295,12516.766461,23299.55296,0,50421497.8,7738,3825,1983,6516.0891445,13182.090928,25426.877358,0,0.0611230973,0.0563018246
Taltz Autoinjector (3 Pack),Ixekizumab,1,Overall,13534303.76,2586,863,799,5233.6828152,15682.854878,16939.053517,0,18251057.3,3334,1116,1035,5474.2223455,16353.993996,17633.871787,0,18739928.23,3249,1083,971,5767.9065035,17303.719511,19299.617127,0,25648077.59,4180,1396,1265,6135.9037297,18372.548417,20275.16015,0,25974408.34,4009,1348,1196,6479.0242804,19268.848917,21717.732726,0,0.0559201327,0.0548131908
Taltz Autoinjector (3 Pack),Ixekizumab,1,Eli Lilly & Co.,13534303.76,2586,863,799,5233.6828152,15682.854878,16939.053517,0,18251057.3,3334,1116,1035,5474.2223455,16353.993996,17633.871787,0,18739928.23,3249,1083,971,5767.9065035,17303.719511,19299.617127,0,25648077.59,4180,1396,1265,6135.9037297,18372.548417,20275.16015,0,25974408.34,4009,1348,1196,6479.0242804,19268.848917,21717.732726,0,0.0559201327,0.0548131908
Taltz Syringe,Ixekizumab,1,Overall,11807765.83,2246,1601,305,5257.2421327,7375.2441162,38713.986328,0,17723634.31,3238,2446,431,5473.6362909,7245.9666026,41122.121369,0,21034179.49,3648,2884,454,5765.9483251,7293.4048162,46330.791828,0,29203346.26,4752,3841,596,6145.4853241,7603.0581255,48998.903121,0,37846392.87,5815,4830,697,6508.4080602,7835.6921056,54298.985466,0,0.059055179,0.0548220474
Taltz Syringe,Ixekizumab,1,Eli Lilly & Co.,11807765.83,2246,1601,305,5257.2421327,7375.2441162,38713.986328,0,17723634.31,3238,2446,431,5473.6362909,7245.9666026,41122.121369,0,21034179.49,3648,2884,454,5765.9483251,7293.4048162,46330.791828,0,29203346.26,4752,3841,596,6145.4853241,7603.0581255,48998.903121,0,37846392.87,5815,4830,697,6508.4080602,7835.6921056,54298.985466,0,0.059055179,0.0548220474
Talzenna,Talazoparib Tosylate,1,Overall,162688.05,330,11,,492.99409091,14789.822727,,,5490082.28,20326,387,103,347.21779194,14186.259121,53301.769709,0,8270787.41,30518,558,128,349.37398737,14822.199659,64615.526641,0,7758691.49,28233,553,106,350.50617775,14030.183526,73195.202736,0,6401236.84,20554,430,81,394.6301717,14886.597302,79027.615309,0,0.1258864943,-0.054117603
Talzenna,Talazoparib Tosylate,1,Pfizer US Pharm,162688.05,330,11,,492.99409091,14789.822727,,1,5490082.28,20326,387,103,347.21779194,14186.259121,53301.769709,0,8270787.41,30518,558,128,349.37398737,14822.199659,64615.526641,0,7758691.49,28233,553,106,350.50617775,14030.183526,73195.202736,0,6401236.84,20554,430,81,394.6301717,14886.597302,79027.615309,0,0.1258864943,-0.054117603
Tamiflu,Oseltamivir Phosphate,2,Overall,3958828.61,517875,26343,24397,12.988641843,150.28009756,162.26702504,0,442497.34,42916.5,3488,3261,12.712531062,126.8627695,135.69375652,0,266432.98,26469,2485,2303,11.864664543,107.21649095,115.6895267,0,34176.92,2360,236,210,14.473289771,144.81745763,162.7472381,0,288622.19,26185,2419,2277,13.201728002,119.31467135,126.75546333,0,-0.087855753,0.0040764008
Tamiflu,Oseltamivir Phosphate,1,Roche Labs.,3189970.64,220290,23056,21364,14.472037954,138.3575052,149.3152331,0,416429.83,31646,3355,3139,13.124796719,124.12215499,132.6632144,0,254694.55,20996,2421,2252,12.121612927,105.20220983,113.09704707,0,34176.92,2360,236,210,14.473289771,144.81745763,162.7472381,0,274839.28,20290,2348,2212,13.530228799,117.05250426,124.24922242,0,-0.065158716,-0.016682288
Tamiflu,Oseltamivir Phosphate,1,"Genentech, Inc.",768857.97,297585,3287,3101,2.5836583497,233.90872224,247.93871977,0,26067.51,11270.5,133,122,2.312897387,195.99631579,213.66811475,0,11738.43,5473,64,52,2.144788964,183.41296875,225.73903846,0,,,,,,,,,13782.91,5895,71,66,2.3380678541,194.12549296,208.8319697,0,,-0.024661188
Tamoxifen Citrate,Tamoxifen Citrate,6,Overall,19980284.32,26943453.25,441670,98743,0.7533899878,45.238038173,202.34633665,0,19551834.43,26713625.44,419194,98660,0.7383297264,46.641493986,198.17387421,0,19702161.27,26777704,402536,96208,0.743891474,48.945091296,204.78714109,0,15984354.9,26180221.5,385261,96912,0.6179326812,41.489678166,164.9367973,0,13236795.06,25979037.78,378197,96910,0.5151587894,34.999735746,136.58853637,0,-0.166318913,-0.090651578
Tamoxifen Citrate,Tamoxifen Citrate,1,Zydus Pharmaceu,1358086.18,2132009,38646,18135,0.6428096967,35.141701082,74.887575407,0,3786662.57,5864499,103888,25680,0.6515702162,36.449470295,147.45570755,0,2475995.53,3795327,66489,22239,0.657325266,37.239175352,111.33574037,0,120463.29,178794,3818,1672,0.689196539,31.551411734,72.047422249,0,30055.25,46970.5,1013,310,0.6599476336,29.669545903,96.952419355,0,-0.042439136,0.0065996247
Tamoxifen Citrate,Tamoxifen Citrate,1,"Gsms, Inc.",217.72,990,17,,0.2246176471,12.807058824,,1,255.34,1140,25,,0.2616066667,10.2136,,1,,,,,,,,,,,,,,,,,767.75,3421,56,19,0.2289168804,13.709821429,40.407894737,0,,0.0047510908
Tamoxifen Citrate,Tamoxifen Citrate,1,Mylan,5034651.99,5385802.75,90382,30332,0.953505224,55.70414452,165.98483417,0,5042979.04,5134697.44,81548,22856,0.9915549868,61.840621965,220.64136507,0,6544866.47,6988080.5,108402,34814,0.9442233679,60.37588301,187.9952453,0,3794193.61,5010636.5,79322,26510,0.762515949,47.832803132,143.12310864,0,2588961.59,3667506.28,59898,16506,0.7087414081,43.222838659,156.84972677,0,-0.070522513,-0.071480171
Tamoxifen Citrate,Tamoxifen Citrate,1,Aurobindo Pharm,,,,,,,,,,,,,,,,,,,,,,,,,4710134.91,8172592,121079,41958,0.5792356471,38.9013364,112.25832761,0,5378162.63,11702890.5,173450,49731,0.4610288484,31.006991237,108.14507309,0,-0.204073764,-0.204073764
Tamoxifen Citrate,Tamoxifen Citrate,1,Mayne Pharma In,8955361.71,12600260.5,192033,58617,0.7243998716,46.634493603,152.77755105,0,6990441.6,9996630,138172,43089,0.7082538934,50.592316823,162.2326255,0,7292165.39,10734632,147188,44380,0.6869249605,49.5432059,164.31197364,0,4462922.02,7739933.5,105564,38068,0.583412772,42.276931719,117.23552643,0,3211967.65,6364109.5,85330,26642,0.5089265036,37.641716278,120.56030516,0,-0.127673359,-0.084477176
Tamoxifen Citrate,Tamoxifen Citrate,1,Actavis/Teva,4631966.72,6824391,120592,34740,0.685082959,38.410232188,133.33237536,0,3731495.88,5716659,95561,27019,0.6601682852,39.048313433,138.10636515,0,3389133.88,5259664.5,80457,25216,0.6497307402,42.123542762,134.40410374,0,2896641.07,5078265.5,75478,24571,0.5727372405,38.377289674,117.88861137,0,2026880.19,4194140,58450,18900,0.4842740325,34.677163216,107.2423381,0,-0.154456881,-0.083068264
Tamsulosin HCl,Tamsulosin HCl,16,Overall,338038073.01,1083055080.9,16501768,3736211,0.3137885035,20.484960945,90.476173056,0,315122299.62,1187256714,17039989,4022321,0.2671483098,18.493104639,78.343399152,0,314207095.89,1291763048.3,17493060,4210396,0.2448290475,17.961814336,74.626494964,0,304999225.08,1370142868.4,17941981,4512305,0.2228887141,16.999194519,67.59277688,0,359804652.13,1462921581,18765567,4769319,0.2478893398,19.173662705,75.441515263,0,0.1121664045,-0.057231191
Tamsulosin HCl,Tamsulosin HCl,1,Northstar Rx Ll,20007485.3,61242817.005,1030941,292709,0.3266911334,19.407012913,68.352819011,0,21692501.04,82729039.8,1338456,410596,0.2622114446,16.207108071,52.831739812,0,23574863.19,102594019.4,1540244,521057,0.2297878895,15.305927626,45.244307609,0,23439527.98,103564921.45,1512418,508179,0.2263269035,15.498048807,46.124550562,0,23600701.76,86195809.171,1295535,363596,0.2738033553,18.2169542,64.909134754,0,0.2097693692,-0.043190774
Tamsulosin HCl,Tamsulosin HCl,1,Sun Pharmaceuti,12674939.75,47295119,685648,222297,0.2679967831,18.486074123,57.018042304,0,9538176.38,46682737,590946,190439,0.2043191336,16.140521097,50.085205131,0,9301806.02,49561543.5,598315,212387,0.1876819276,15.546670266,43.79649423,0,13721002.68,61117069,818139,236525,0.2245036109,16.770992069,58.010792432,0,25041402.97,86543465,1269729,407731,0.2893505936,19.721848497,61.4164804,0,0.2888460564,0.0193508729
Tamsulosin HCl,Tamsulosin HCl,1,Wockhardt USA L,2468.54,7125,187,98,0.3464617544,13.200748663,25.189183673,0,,,,,,,,,,,,,,,,,,,,,,,,,3290128.64,12033912.734,184033,88341,0.2734047282,17.877927546,37.243506865,0,,-0.057486282
Tamsulosin HCl,Tamsulosin HCl,1,Zydus Pharmaceu,127763726.09,428595930.6,5725181,1601770,0.2980983182,22.316102511,79.764089782,0,118798109.77,476509594.31,6120763,1760978,0.2493089566,19.409036058,67.461438911,0,117700572.72,501908339.1,6187785,1811844,0.2345061111,19.021438644,64.961758694,0,115396322.9,530908777.8,6409286,1985167,0.2173562158,18.004551973,58.129277235,0,128876490.05,570630151.57,6697922,2035576,0.2258494223,19.241264686,63.312050275,0,0.0390750565,-0.067036046
Tamsulosin HCl,Tamsulosin HCl,1,Rising Pharm,104348101.43,309045257.31,4939794,1259680,0.3376466681,21.123978334,82.836991482,0,82378553.52,285920553.63,4027422,1190677,0.2881169348,20.454413151,69.18631461,0,57274391.43,243869567.5,3090713,943885,0.2348566573,18.531125805,60.67941691,0,62266351.82,278934930.4,3379135,1057015,0.2232289507,18.426713292,58.907727724,0,67771742.16,293178065.31,3442764,1129371,0.2311623896,19.685270951,60.008395966,0,0.0355394715,-0.090372301
Tamsulosin HCl,Tamsulosin HCl,1,Sandoz,5796386.26,15751223,318122,113077,0.3679959493,18.22063944,51.260523891,0,2209095.76,7755477,158094,59264,0.2848433127,13.973305502,37.275508909,0,498062.46,2362397.3,43446,12205,0.2108292538,11.463942826,40.808067186,0,385239.83,1907214,33402,10121,0.2019908778,11.533436022,38.06341567,0,452159.32,1781690,29520,9443,0.2537811404,15.317050136,47.883015991,0,0.2563990174,-0.088715305
